polarity,text,Positive/Negative/neutral
0.002673611111111108,short review incred intrigu polit piec emot intens drama set bittersweet fantasi world want seri offers long review seri build upon experi game throne show use also take next level intens dialogu plot back interwoven except cinemat scene foresight incred deep touch moment worthi cinemat histori first sight might perceiv seri echo got increas qualiti episod way forebod climax episod 10 seri claim 910 score thing lack seri pace sometim feel bit rush howev somewhat understand entir first season actual prologu rest seri actual meat stori well face next season mind think seri except job rebuild previous broken relationship everyon got mean gotta feel viseri charact arc wow th first season whole get solid 910 first episod vari 810s second half climb solid 9s ps cautious give film high score film ive given 1010 lord ring trilog princess mononok,Positive
0.3090909090909091,perspect someon hasnt read book isnt fanat got think seri great excit watch hod everi sunday afternoon wife first season there lot time jump get center stori danc dragon first season most go quick summari timelin lead split kingdom enjoy green queen act lot older version feel dont drop ball like last season got best show time,Positive
0.48,hte actor perform great stori well develop leav want good way love got read fire blood realli enjoy start hotd cant wait till next week,Positive
0.25,got fan sinc forev truli believ show ever replac trust sinc first episod knew knew one dethron got cours product team didnt affect cours event like got it episod 1 yet trust hear music cannot predict plot cant feel act sinc actor amaz job i truli hope show succeed,Positive
-0.01341666666666668,tri realli hard hate show usual despis prequel realli cant add much overal story but heard matt smith alway love love absolut made show favorit thing it well written charact flesh im happi see sex scene mean lust th hold hand forehead touch peak happi god bless mr matt smith y feel differ got read book feel like romant drama polit think peopl struggl 1 central storylin vs got multipl favorit charact focus rhaenyra high high recommend cant wait rest,Negative
0.5,promis inde especi love matt smit sublim ever veri beauti costum well play actor love dragons i cant wait 28th august,Positive
0.5875,accept apolog way got end happi see screen hope go interest plot charact great nod peopl place familiar,Positive
-0.01742424242424243,hous dragon overwhelm bore never bring back anoth episod cut loss run never come back hard ever action bunch talk could bare understand saying pleas bring back game throne that real action is i didnt like plot stori didnt like king wife young got marri like statutori rape even though know cultur back day marri young marri one famili member think disgust,Negative
0.10999999999999999,got spade hous dragon good credenti seem miss laugh loud moment came got made doom gloom manag seem deliber dour poor old paddi considin die age much left him overal show well put togeth flow nice confus part feel may need leav trail cooki crumb piec plot togeth earli later episod dragon pretti impress would prefer less palac intrigu individu stori arc develop,Positive
0.5125,everyth great thing miss king didnt much energi wasnt look powerweld robert baratheon cinematographi great although dragon cgi okayish though judg basi first episode th episod realli increas hype episod move,Positive
0.5499999999999999,advis everyon watch seri first episod greatest episod seri world sound effect awesometh begin alaqsa legendari,Positive
